district_nces_code;polygon_area;district_name;cbsa_title;median_sale_price;median_sale_price_per_sqft;total_sales
1723160;109751458.046303;Lisbon Community Consolidated School District 90;Chicago-Naperville-Elgin, IL-IN-WI;145000;101.4285714285714286;17
1723200;14874054.2800502;Lisle Community Unit School District 202;Chicago-Naperville-Elgin, IL-IN-WI;235000;136.1529548088064890;700
1723350;173312634.218566;Lockport Township High School District 205;Chicago-Naperville-Elgin, IL-IN-WI;195000;110.9022556390977444;3623
1723460;20954633.6172632;Lombard School District 44;Chicago-Naperville-Elgin, IL-IN-WI;202000;139.7379912663755459;1594
1723730;47083088.1633048;Will County School District 92;Chicago-Naperville-Elgin, IL-IN-WI;225000;119.6428571428571429;527
1723850;9838803.49964799;Lyons School District 103;Chicago-Naperville-Elgin, IL-IN-WI;148000;115.8798283261802575;874
1723880;61487289.7349887;Lyons Township High School District 204;Chicago-Naperville-Elgin, IL-IN-WI;335000;188.2435269419174248;3025
1724000;8599860.36645204;Maercker School District 60;Chicago-Naperville-Elgin, IL-IN-WI;192000;138.1443298969072165;808
1724090;72579138.4447113;Maine Township High School District 207;Chicago-Naperville-Elgin, IL-IN-WI;235000;162.6442812172088143;6261
1724270;79261752.7932287;Manhattan School District 114;Chicago-Naperville-Elgin, IL-IN-WI;193689;97.0124202752601544;437
1724330;16967984.9312501;Mannheim School District 83;Chicago-Naperville-Elgin, IL-IN-WI;145000;114.2582813250120019;656
1724390;233753404.864548;Manteno Community Unit School District 5;Chicago-Naperville-Elgin, IL-IN-WI;165000;97.1817298347910593;369
1724420;11373339.4697422;Northbrook/Glenview Sd 30;Chicago-Naperville-Elgin, IL-IN-WI;535000;214.8028070175438596;508
1724480;366198299.873754;Kaneland Community Unit School District 302;Chicago-Naperville-Elgin, IL-IN-WI;232000;104.5454545454545455;1337
1724570;294852937.072376;Marengo Community High School District 154;Chicago-Naperville-Elgin, IL-IN-WI;151000;80.0000000000000000;537
1724720;21242581.8210069;Prairie-Hills Esd 144;Chicago-Naperville-Elgin, IL-IN-WI;72500;53.8043478260869565;810
1724780;16687635.3983519;Marquardt Sd 15;Chicago-Naperville-Elgin, IL-IN-WI;155000;107.2736787022501308;1051
1725020;22540603.7464361;Matteson Esd 162;Chicago-Naperville-Elgin, IL-IN-WI;97000;57.0015220700152207;924
1725110;12184978.6980608;Maywood-Melrose Park-Broadview 89;Chicago-Naperville-Elgin, IL-IN-WI;100000;74.1427247451343837;1113
1725190;280545980.370326;Mazon-Verona-Kinsman Elementary School District 2c;Chicago-Naperville-Elgin, IL-IN-WI;134900;86.3095238095238095;97
1725290;105965733.009629;Mchenry Community Consolidated School District 15;Chicago-Naperville-Elgin, IL-IN-WI;140000;88.8586956521739130;2083
1725320;118942382.254356;Mchenry Community High School District 156;Chicago-Naperville-Elgin, IL-IN-WI;137500;87.2093023255813953;2321
1725500;9756138.82894983;Medinah Elementary School District 11;Chicago-Naperville-Elgin, IL-IN-WI;240000;130.8760683760683761;242
1725690;324051475.486125;Meridian Community Unit School District 223;Chicago-Naperville-Elgin, IL-IN-WI;145000;63.3333333333333333;5
1725920;8634537.50030256;Midlothian School District 143;Chicago-Naperville-Elgin, IL-IN-WI;107000;76.6111111111111111;553
1725950;577930219.835575;Milford Community Consolidated School District 280;Chicago-Naperville-Elgin, IL-IN-WI;64500;39.7877984084880637;71
1725980;577930217.357061;Milford Township High School District 233;Chicago-Naperville-Elgin, IL-IN-WI;64500;39.7877984084880637;71
1726100;38789339.3647683;Millburn Ccsd 24;Chicago-Naperville-Elgin, IL-IN-WI;225000;100.9440000000000000;444
1726250;124653913.033481;Miller Township Ccsd 210;Chicago-Naperville-Elgin, IL-IN-WI;192000;97.0052083333333333;74
1726310;181682946.814065;Minooka Ccsd 201;Chicago-Naperville-Elgin, IL-IN-WI;198000;98.7037037037037037;1437
1726340;220871550.766698;Minooka Community High School District 111;Chicago-Naperville-Elgin, IL-IN-WI;200000;98.9138867339022498;1803
1726370;23293021.1565312;Mokena School District 159;Chicago-Naperville-Elgin, IL-IN-WI;235000;117.1875000000000000;695
1726430;217117339.771478;Momence Community Unit School District 1;Chicago-Naperville-Elgin, IL-IN-WI;102000;71.0000000000000000;199
1726610;103218946.705728;Morris School District 54;Chicago-Naperville-Elgin, IL-IN-WI;145000;97.5935828877005348;415
1726640;284857372.1591;Morris Community High School District 101;Chicago-Naperville-Elgin, IL-IN-WI;161000;99.7693194925028835;671
1726820;5640391.07329184;Golf Elementary School District 67;Chicago-Naperville-Elgin, IL-IN-WI;235000;165.5025812329183116;311
1726850;5156458.06560348;Morton Grove School District 70;Chicago-Naperville-Elgin, IL-IN-WI;236000;164.4078947368421053;493
1726880;39035992.6481216;J S Morton High School District 201;Chicago-Naperville-Elgin, IL-IN-WI;140000;104.7364400305576776;4201
1727210;11504038.6632002;Mount Prospect School District 57;Chicago-Naperville-Elgin, IL-IN-WI;275000;185.9756097560975610;995
1727540;11904070.645783;Mundelein Elementary School District 75;Chicago-Naperville-Elgin, IL-IN-WI;175000;116.7917448405253283;681
1727570;91148463.8082077;Mundelein Consolidated High School District 120;Chicago-Naperville-Elgin, IL-IN-WI;202000;113.6363636363636364;1985
1727710;78924500.1526793;Naperville Community Unit School District 203;Chicago-Naperville-Elgin, IL-IN-WI;342500;157.8024547048509643;4089
1727930;121200773.159992;Nettle Creek Community Consolidated School District 24c;Chicago-Naperville-Elgin, IL-IN-WI;285000;114.3892339544513458;37
1728140;77574399.4130921;New Lenox School District 122;Chicago-Naperville-Elgin, IL-IN-WI;240000;118.3380769230769231;1734
1728200;50422307.4050586;New Trier Township High School District 203;Chicago-Naperville-Elgin, IL-IN-WI;749500;276.8166089965397924;3162
1728260;257869293.241133;Newark Community High School District 18;Chicago-Naperville-Elgin, IL-IN-WI;166000;100.0000000000000000;113
1728270;122429122.730038;Newark Community Consolidated School District 66;Chicago-Naperville-Elgin, IL-IN-WI;170000;99.9285714285714286;92
1728500;6766317.66513168;Niles Elementary School District 71;Chicago-Naperville-Elgin, IL-IN-WI;225000;166.9484361792054100;352
1728530;49819723.4826197;Niles Township Community High School District 219;Chicago-Naperville-Elgin, IL-IN-WI;259900;171.7391304347826087;4014
1728650;4853280.57388616;Norridge Sd 80;Chicago-Naperville-Elgin, IL-IN-WI;253000;198.0198019801980198;461
1728700;281973760.397889;North Boone Community Unit School District 200;Chicago-Naperville-Elgin, IL-IN-WI;116900;65.7777777777777778;261
1728890;19413126.1335694;North Palos School District 117;Chicago-Naperville-Elgin, IL-IN-WI;181300;116.1666666666666667;817
1728980;17945582.7322178;Northbrook School District 28;Chicago-Naperville-Elgin, IL-IN-WI;399900;219.8443579766536965;714
1729010;84931195.338689;Glenbrook High School District 225;Chicago-Naperville-Elgin, IL-IN-WI;445000;209.4444444444444444;4122
1729130;21688218.1121381;Oak Grove School District 68;Chicago-Naperville-Elgin, IL-IN-WI;380000;154.9166666666666667;327
1729190;13676073.1329167;Oak Lawn-Hometown School District 123;Chicago-Naperville-Elgin, IL-IN-WI;137000;104.6666666666666667;1601
1729220;16077526.3344023;Oak Lawn Community High School District 229;Chicago-Naperville-Elgin, IL-IN-WI;125000;101.2145748987854251;1701
1729250;12158574.3769596;Oak Park Elementary School District 97;Chicago-Naperville-Elgin, IL-IN-WI;315000;189.0798786653185035;2550
1729280;18563586.6605407;Oak Park - River Forest School District 200;Chicago-Naperville-Elgin, IL-IN-WI;330000;192.8406466512702079;3109
1730220;107147558.174559;Orland School District 135;Chicago-Naperville-Elgin, IL-IN-WI;175500;117.3038229376257545;5371
1730270;183550450.721468;Oswego Community Unit School District 308;Chicago-Naperville-Elgin, IL-IN-WI;233000;96.8324488248673237;4461
1730420;90152695.8041332;Palatine Community Consolidated School District 15;Chicago-Naperville-Elgin, IL-IN-WI;221000;144.3569553805774278;5555
1730450;160837758.336399;Township High School District 211;Chicago-Naperville-Elgin, IL-IN-WI;202500;139.4825646794150731;10534
1730510;20367138.830614;Ccsd 180;Chicago-Naperville-Elgin, IL-IN-WI;231000;130.5970149253731343;272
1730570;10282371.5416551;Palos Heights School District 128;Chicago-Naperville-Elgin, IL-IN-WI;210000;120.8053691275167785;410
1730600;49496626.2341858;Palos Ccsd 118;Chicago-Naperville-Elgin, IL-IN-WI;175000;110.7142857142857143;1180
1730810;9236841.424359;Park Forest Sd 163;Chicago-Naperville-Elgin, IL-IN-WI;30000;23.4432234432234432;588
1730840;19782597.9404705;Park Ridge Community Consolidated School District 64;Chicago-Naperville-Elgin, IL-IN-WI;365000;214.7786458333333333;1940
1730900;3442724.69482392;Gen George Patton School District 133;Chicago-Naperville-Elgin, IL-IN-WI;15001;14.7191011235955056;52
1731140;115149730.945999;Pembroke Community Consolidated School District 259;Chicago-Naperville-Elgin, IL-IN-WI;30000;26.9230769230769231;31
1731200;1653829.47933139;Pennoyer School District 79;Chicago-Naperville-Elgin, IL-IN-WI;245000;175.0000000000000000;247
1731290;377044179.052663;Peotone Community Unit School District 207u;Chicago-Naperville-Elgin, IL-IN-WI;226000;105.5555555555555556;356
1731740;160517157.686316;Plainfield School District 202;Chicago-Naperville-Elgin, IL-IN-WI;203500;103.0167980802194035;6130
1731770;79998277.0664451;Plano Community Unit School District 88;Chicago-Naperville-Elgin, IL-IN-WI;118000;74.5515695067264574;614
1732040;14270450.536023;Pleasantdale School District 107;Chicago-Naperville-Elgin, IL-IN-WI;345000;179.8493408662900188;443
1732370;9727396.8587073;Posen-Robbins Esd 143-5;Chicago-Naperville-Elgin, IL-IN-WI;74700;51.2196652719665272;302
1732520;64165404.7533337;Prairie Grove Csd 46;Chicago-Naperville-Elgin, IL-IN-WI;201000;101.6260162601626016;1432
1732580;105631985.810713;Adlai E Stevenson High School District 125;Chicago-Naperville-Elgin, IL-IN-WI;365000;162.4933404368673415;3098
1732850;13443139.5437505;Prospect Heights Sd 23;Chicago-Naperville-Elgin, IL-IN-WI;231000;145.8333333333333333;991
1732910;63142928.1267883;Proviso Township Hsd 209;Chicago-Naperville-Elgin, IL-IN-WI;140000;107.6169749727965180;4550
1732970;7952935.70177613;Queen Bee Sd 16;Chicago-Naperville-Elgin, IL-IN-WI;170000;115.9400206825232678;671
1733270;24404804.0699628;Reavis Township High School District 220;Chicago-Naperville-Elgin, IL-IN-WI;157500;118.7883435582822086;1000
1733380;139969110.967478;Reed Custer Community Unit School District 255u;Chicago-Naperville-Elgin, IL-IN-WI;132000;91.0000000000000000;436
1733390;4069833.19802519;Rhodes School District 84-5;Chicago-Naperville-Elgin, IL-IN-WI;172000;129.1666666666666667;95
1733420;86030691.7581208;Rich Township High School District 227;Chicago-Naperville-Elgin, IL-IN-WI;90100;55.1965535810446957;2801
1733450;13242734.9112746;Richland Gsd 88a;Chicago-Naperville-Elgin, IL-IN-WI;159900;102.3529411764705882;528
1733510;113351371.450735;Richmond-Burton Community High School District 157;Chicago-Naperville-Elgin, IL-IN-WI;224900;96.4285714285714286;497
1733690;9725476.29076217;Ridgeland School District 122;Chicago-Naperville-Elgin, IL-IN-WI;135000;105.2631578947368421;824
1733720;6959441.21267421;Ridgewood Chsd 234;Chicago-Naperville-Elgin, IL-IN-WI;249900;189.5380434782608696;677
1733750;123797637.424844;Riley Community Consolidated School District 18;Chicago-Naperville-Elgin, IL-IN-WI;229900;98.5000000000000000;124
1733810;6405012.28358119;River Forest School District 90;Chicago-Naperville-Elgin, IL-IN-WI;435000;222.1313709457617880;559
1733840;3729151.16981941;River Grove School District 85-5;Chicago-Naperville-Elgin, IL-IN-WI;145000;124.1464928615766605;299
1733870;10858512.2294439;River Trails Sd 26;Chicago-Naperville-Elgin, IL-IN-WI;263000;155.3614947197400487;647
1733990;10027581.7589752;Riverside School District 96;Chicago-Naperville-Elgin, IL-IN-WI;285000;182.3529411764705882;597
1734020;15950595.0979208;Riverside-Brookfield Township School District 208;Chicago-Naperville-Elgin, IL-IN-WI;230000;170.7489401789919925;1301
1734290;563792197.440928;Rochelle Township High School District 212;Chicago-Naperville-Elgin, IL-IN-WI;120000;63.9880952380952381;26
1734470;5822286.57848858;Rockdale School District 84;Chicago-Naperville-Elgin, IL-IN-WI;90000;69.2982456140350877;47
1734620;14538187.9243514;Rondout Sd 72;Chicago-Naperville-Elgin, IL-IN-WI;540000;187.6172607879924953;73
1734710;5761927.09134496;Roselle School District 12;Chicago-Naperville-Elgin, IL-IN-WI;242000;146.4766666666666667;282
1734740;80884290.89614;Schaumburg Community Consolidated School District 54;Chicago-Naperville-Elgin, IL-IN-WI;179025;134.6153846153846154;5793
1734770;3613911.99720133;Rosemont Elementary School District 78;Chicago-Naperville-Elgin, IL-IN-WI;85000;120.0000000000000000;29
1734990;21613692.5585884;Round Lake Community Unit School District 116;Chicago-Naperville-Elgin, IL-IN-WI;95000;70.3947368421052632;1540
1735220;8692511.14814066;Salt Creek School District 48;Chicago-Naperville-Elgin, IL-IN-WI;230000;150.1854140914709518;358
1735340;10900114.8575006;Sandridge Sd 172;Chicago-Naperville-Elgin, IL-IN-WI;145851;64.6621403168444876;53
1735370;134657132.864008;Sandwich Community Unit School District 430;Chicago-Naperville-Elgin, IL-IN-WI;157000;94.3396226415094340;502
1735400;117121261.10895;Saratoga Community Consolidated School District 60c;Chicago-Naperville-Elgin, IL-IN-WI;185000;99.5000000000000000;224
1735460;18980153.5581044;Ccsd 168;Chicago-Naperville-Elgin, IL-IN-WI;24468;22.0220220220220220;377
1735640;7860253.10325239;Schiller Park School District 81;Chicago-Naperville-Elgin, IL-IN-WI;150000;128.2352941176470588;433
1735820;181814128.45073;Seneca Community Consolidated School District 170;Chicago-Naperville-Elgin, IL-IN-WI;115000;82.7790096082779010;84
1735850;574367953.923587;Seneca Township High School District 160;Chicago-Naperville-Elgin, IL-IN-WI;132000;85.6854838709677419;196
1735970;460274746.698451;Indian Creek Community Unit School District 425;Chicago-Naperville-Elgin, IL-IN-WI;120000;67.6000000000000000;157
1736300;45003550.1659152;Esd 159;Chicago-Naperville-Elgin, IL-IN-WI;134000;74.0259740259740260;952
1736450;8339916.30253021;Skokie School District 68;Chicago-Naperville-Elgin, IL-IN-WI;255000;170.5213270142180095;802
1736480;5503873.83239663;Skokie School District 69;Chicago-Naperville-Elgin, IL-IN-WI;225500;155.0960118168389956;741
1736570;109593074.136907;Somonauk Community Unit School District 432;Chicago-Naperville-Elgin, IL-IN-WI;150000;89.3719806763285024;216
1736720;8173383.40827061;South Holland School District 150;Chicago-Naperville-Elgin, IL-IN-WI;123000;74.5702730030333670;417
1736750;12122473.690939;South Holland School District 151;Chicago-Naperville-Elgin, IL-IN-WI;72000;57.2904921165790731;462
1736810;11759056.9285466;Burbank School District 111;Chicago-Naperville-Elgin, IL-IN-WI;155900;118.0351906158357771;921
1736840;35069679.3114808;South Wilmington Ccsd 74;Chicago-Naperville-Elgin, IL-IN-WI;87500;75.0000000000000000;18
1737140;347262309.344416;St Anne Community High School District 302;Chicago-Naperville-Elgin, IL-IN-WI;74500;47.7777777777777778;101
1737170;151866865.929929;St Charles Community Unit School District 303;Chicago-Naperville-Elgin, IL-IN-WI;285000;132.3772752344180916;3276
1737680;20564139.8783081;Steger Sd 194;Chicago-Naperville-Elgin, IL-IN-WI;69000;51.3084112149532710;466
1737800;130873314.147948;Steward Elementary School District 220;Chicago-Naperville-Elgin, IL-IN-WI;120000;63.9880952380952381;19
1737860;8453300.60413825;Central Stickney School District 110;Chicago-Naperville-Elgin, IL-IN-WI;166989;127.3148148148148148;79
1738220;32093421.6592704;Summit Hill School District 161;Chicago-Naperville-Elgin, IL-IN-WI;217000;114.6000000000000000;1060
1738370;11600800.9840369;Sunnybrook School District 171;Chicago-Naperville-Elgin, IL-IN-WI;114900;73.4020618556701031;482
1738400;7841411.20024058;Sunset Ridge School District 29;Chicago-Naperville-Elgin, IL-IN-WI;715000;243.3333333333333333;233
1738460;213382645.745053;Sycamore Community Unit School District 427;Chicago-Naperville-Elgin, IL-IN-WI;167000;99.0675990675990676;1005
1738520;3815242.81317948;Taft School District 90;Chicago-Naperville-Elgin, IL-IN-WI;160500;102.1875000000000000;156
1738910;11401957.2625466;Thornton School District 154;Chicago-Naperville-Elgin, IL-IN-WI;86000;64.5833333333333333;90
1738940;41649581.0541571;Thornton Fractional Township High School District 215;Chicago-Naperville-Elgin, IL-IN-WI;69900;53.7500000000000000;2613
1738970;87392710.084761;Thornton Township Hsd 205;Chicago-Naperville-Elgin, IL-IN-WI;52500;40.8163265306122449;3211
1739030;25793251.5429804;Ccsd 146;Chicago-Naperville-Elgin, IL-IN-WI;152000;103.8135593220338983;1305
1739510;66730500.5644183;Troy Community Consolidated School District 30c;Chicago-Naperville-Elgin, IL-IN-WI;165600;91.9354838709677419;1788
1739660;15056126.5545326;Union School District 81;Chicago-Naperville-Elgin, IL-IN-WI;125000;91.1330049261083744;55
1739780;1980393.7573181;Union Ridge School District 86;Chicago-Naperville-Elgin, IL-IN-WI;225500;170.6730769230769231;181
1740070;97735057.8612067;Valley View Community Unit School District 365u;Chicago-Naperville-Elgin, IL-IN-WI;159000;97.9166666666666667;4206
1740350;48078365.8302437;Sd 45 Dupage County Schools;Chicago-Naperville-Elgin, IL-IN-WI;193500;136.5131578947368421;2807
1740440;90834103.4511081;Community High School District 94;Chicago-Naperville-Elgin, IL-IN-WI;225000;126.6586248492159228;1617
1740500;20956991.7790254;Ccsd 89;Chicago-Naperville-Elgin, IL-IN-WI;270000;147.4358974358974359;1022
1740800;132250252.829942;Warren Township High School District 121;Chicago-Naperville-Elgin, IL-IN-WI;202500;107.2234762979683973;2798
1741190;70564564.5982026;Wauconda Community Unit School District 118;Chicago-Naperville-Elgin, IL-IN-WI;168000;97.6641345632121541;1467
1741250;44541178.8316325;Waukegan Community Unit School District 60;Chicago-Naperville-Elgin, IL-IN-WI;79999;64.7577092511013216;1987
1741520;5785245.09371106;Calumet City School District 155;Chicago-Naperville-Elgin, IL-IN-WI;59900;43.6817472698907956;380
1741550;63986078.6911879;West Chicago Elementary School District 33;Chicago-Naperville-Elgin, IL-IN-WI;179000;113.7839433293978749;1006
1741690;114870361.647424;Indian Prairie Community Unit School District 204;Chicago-Naperville-Elgin, IL-IN-WI;279700;135.2941176470588235;6342
1741700;11105205.4301166;West Northfield School District 31;Chicago-Naperville-Elgin, IL-IN-WI;375000;167.2451877563900284;445
1741790;7441638.61849131;Westchester School District 92-5;Chicago-Naperville-Elgin, IL-IN-WI;209000;147.3230326985267697;899
1741820;5281205.10258515;Western Springs School District 101;Chicago-Naperville-Elgin, IL-IN-WI;582500;256.8571428571428571;443
1741980;8156283.24750207;Cunit School District 201;Chicago-Naperville-Elgin, IL-IN-WI;251000;162.8571428571428571;557
1742180;69092434.5320546;Cunit School District 200;Chicago-Naperville-Elgin, IL-IN-WI;262500;158.6956521739130435;3277
1742210;40694947.3246506;Wheeling Community Consolidated School District 21;Chicago-Naperville-Elgin, IL-IN-WI;170000;129.1208791208791209;3010
1742570;27292721.1188938;Willow Springs School District 108;Chicago-Naperville-Elgin, IL-IN-WI;165000;118.0400890868596882;167
1742600;12291533.9440166;Wilmette School District 39;Chicago-Naperville-Elgin, IL-IN-WI;635000;273.2108317214700193;1340
1742630;256639254.622971;Wilmington Community Unit School District 209u;Chicago-Naperville-Elgin, IL-IN-WI;136000;91.9665271966527197;358
1742720;5594732.65669706;Winfield School District 34;Chicago-Naperville-Elgin, IL-IN-WI;242970;134.8167539267015707;293
1742840;9112596.93875257;Winnetka School District 36;Chicago-Naperville-Elgin, IL-IN-WI;1060000;326.9230769230769231;668
1742900;11443276.9391152;Winthrop Harbor School District 1;Chicago-Naperville-Elgin, IL-IN-WI;134900;85.5639204545454545;253
1743020;12873350.2870993;Wood Dale School District 7;Chicago-Naperville-Elgin, IL-IN-WI;195000;122.7730441518202943;401
1743110;77441699.5716131;Woodland Community Consolidated School District 50;Chicago-Naperville-Elgin, IL-IN-WI;215000;110.6451612903225806;2128
1743330;284966420.96027;Woodstock Community Unit School District 200;Chicago-Naperville-Elgin, IL-IN-WI;162209;89.1518737672583826;1677
1743380;6391755.72882452;Worth Sd 127;Chicago-Naperville-Elgin, IL-IN-WI;121000;95.2659263588544711;422
1743860;16306677.8782373;Zion Elementary School District 6;Chicago-Naperville-Elgin, IL-IN-WI;68200;52.2452504317789292;656
1743890;95986670.2572964;Zion-Benton Township Hsd 126;Chicago-Naperville-Elgin, IL-IN-WI;108000;72.2222222222222222;1669
1743960;223196967.503132;Yorkville Community Unit School District 115;Chicago-Naperville-Elgin, IL-IN-WI;210000;89.6768402154398564;1702
1802490;169031661.42174;Crown Point Community Community School Corporation;Chicago-Naperville-Elgin, IL-IN-WI;138900;97.5274725274725275;3
1802800;241017063.157622;Duneland School Corporation;Chicago-Naperville-Elgin, IL-IN-WI;85000;55.4106910039113429;1
1804320;61737328.3947018;School City Of Hammond;Chicago-Naperville-Elgin, IL-IN-WI;82000;48.8095238095238095;3
1804350;76115134.9290356;Hanover Community School Corporation;Chicago-Naperville-Elgin, IL-IN-WI;225000;97.8260869565217391;3
1805450;104086427.724419;Lake Central School Corporation;Chicago-Naperville-Elgin, IL-IN-WI;168000;120.1778846153846154;4
1806570;285702588.129863;Michigan City Area Schools;Chicago-Naperville-Elgin, IL-IN-WI;340000;190.8514492753623188;71
1807350;19763115.0985491;School Town Of Munster;Chicago-Naperville-Elgin, IL-IN-WI;295000;83.6043810155990707;7
1811460;461311293.422947;Tri-Creek School Corporation;Chicago-Naperville-Elgin, IL-IN-WI;142000;108.6556169429097606;18
2302220;106118984.232645;Acton School Department;Boston-Cambridge-Newton, MA-NH;208800;146.8253968253968254;168
2307140;53994238.7770041;Kittery School Department;Boston-Cambridge-Newton, MA-NH;297500;185.6435643564356436;487
2311370;139363797.594083;Rsu 35/Msad 35;Boston-Cambridge-Newton, MA-NH;264900;147.8947368421052632;646
2314700;340619496.787072;Rsu 60/Msad 60;Boston-Cambridge-Newton, MA-NH;210000;122.1122112211221122;737
2400060;1162899989.97608;Anne Arundel County Public Schools;Washington-Arlington-Alexandria, DC-VA-MD-WV;297000;177.6830135039090263;23575
2400150;621804240.575077;Calvert County Public Schools;Washington-Arlington-Alexandria, DC-VA-MD-WV;269900;143.8034188034188034;4262
2400210;1170554953.17345;Carroll County Public Schools;Washington-Arlington-Alexandria, DC-VA-MD-WV;279500;149.6296296296296296;6568
2400270;1449959487.44899;Charles County Public Schools;Washington-Arlington-Alexandria, DC-VA-MD-WV;249500;126.5520534861509074;6877
2400330;1722201998.77152;Frederick County Public Schools;Washington-Arlington-Alexandria, DC-VA-MD-WV;257990;141.4473684210526316;11292
2400420;655661493.777364;Howard County Public Schools;Washington-Arlington-Alexandria, DC-VA-MD-WV;370000;183.4862385321100917;12212
2400480;1293413437.75852;Montgomery County Public Schools;Washington-Arlington-Alexandria, DC-VA-MD-WV;379000;220.9243270695784662;35909
2400510;1283052400.32573;Prince George'S County Public Schools;Washington-Arlington-Alexandria, DC-VA-MD-WV;225000;140.5367231638418079;26327
2400600;1294910623.27824;St. Mary'S County Public Schools;Washington-Arlington-Alexandria, DC-VA-MD-WV;250000;123.9175654853620955;4064
2400660;1206350704.27959;Washington County Public Schools;Washington-Arlington-Alexandria, DC-VA-MD-WV;157000;93.2291666666666667;5168
2500067;65757327.8484584;Manchester Essex Regional;Boston-Cambridge-Newton, MA-NH;607000;266.2337662337662338;368
2501650;26258558.6284409;Abington Public Schools;Boston-Cambridge-Newton, MA-NH;290900;181.8181818181818182;618
2501710;79275925.8322626;Acton-Boxborough;Boston-Cambridge-Newton, MA-NH;482000;222.0151047030552695;1367
2501740;49044780.8813985;Acushnet Public Schools;Boston-Cambridge-Newton, MA-NH;250000;153.5433070866141732;334
2501860;35485939.9232191;Amesbury Public Schools;Boston-Cambridge-Newton, MA-NH;267000;172.6472579553148274;893
2501950;82033432.5622547;Andover Public Schools;Boston-Cambridge-Newton, MA-NH;513000;230.3390422929045788;1432
2501980;14138743.0337683;Arlington Public Schools;Boston-Cambridge-Newton, MA-NH;550000;346.1854460093896714;1735
2502040;202256252.450067;Ashburnham-Westminster;Boston-Cambridge-Newton, MA-NH;217000;135.8433734939759036;637
2502100;33267455.5926291;Ashland Public Schools;Boston-Cambridge-Newton, MA-NH;336000;183.2247557003257329;844
2502250;11655203.4032276;Avon Public Schools;Boston-Cambridge-Newton, MA-NH;265000;179.0757381258023107;154
2502400;36510418.2198713;Bedford Public Schools;Boston-Cambridge-Newton, MA-NH;615000;283.7754472547809994;537
2502460;49137081.2631985;Bellingham Public Schools;Boston-Cambridge-Newton, MA-NH;265000;160.3832442067736185;787
2502490;11718508.9356384;Belmont Public Schools;Boston-Cambridge-Newton, MA-NH;765000;391.2050256996002284;727
2502520;44759231.6146643;Berkley Public Schools;Boston-Cambridge-Newton, MA-NH;313000;178.8312462731067382;203
2502550;34018999.7961881;Berlin;Boston-Cambridge-Newton, MA-NH;355000;171.5686274509803922;126
2502580;84824847.5064957;Berlin-Boylston;Boston-Cambridge-Newton, MA-NH;344714;167.3669467787114846;344
2502640;43395363.4430959;Beverly Public Schools;Boston-Cambridge-Newton, MA-NH;352500;222.9983879634605051;1521
2502670;68052589.4964091;Billerica Public Schools;Boston-Cambridge-Newton, MA-NH;350000;195.5337690631808279;1449
2502715;42297269.9949864;Blackstone-Millville;Boston-Cambridge-Newton, MA-NH;232000;141.4695945945945946;468
2502790;134257005.118777;Boston Public Schools;Boston-Cambridge-Newton, MA-NH;495000;441.7413572343149808;17918
2502820;135173941.982225;Bourne Public Schools;Boston-Cambridge-Newton, MA-NH;315500;194.5652173913043478;968
2502880;61747532.7403452;Boxford Public Schools;Boston-Cambridge-Newton, MA-NH;577500;202.5691699604743083;353
2502940;37541898.7651675;Braintree Public Schools;Boston-Cambridge-Newton, MA-NH;363050;248.5533453887884268;1311
2503030;127094422.289144;Bridgewater-Raynham;Boston-Cambridge-Newton, MA-NH;304900;173.6111111111111111;1304
2503090;55696032.3249411;Brockton Public Schools;Boston-Cambridge-Newton, MA-NH;215000;137.6449275362318841;2990
2503150;17662541.252942;Brookline Public Schools;Boston-Cambridge-Newton, MA-NH;775000;531.0952118877270226;2077
2503240;29848776.9180245;Burlington Public Schools;Boston-Cambridge-Newton, MA-NH;461000;252.5000000000000000;666
2503270;18397380.9352176;Cambridge Public Schools;Boston-Cambridge-Newton, MA-NH;650000;573.4485467399842891;2493
2503300;50489488.1764174;Canton Public Schools;Boston-Cambridge-Newton, MA-NH;395000;233.7398373983739837;1000
2503330;40186156.0133752;Carlisle Public Schools;Boston-Cambridge-Newton, MA-NH;776000;256.8833380641498723;225
2503360;87767212.4895291;Carver Public Schools;Boston-Cambridge-Newton, MA-NH;285000;177.5700934579439252;408
2503510;59146407.9701315;Chelmsford Public Schools;Boston-Cambridge-Newton, MA-NH;314900;197.3396501457725948;1418
2503540;6658572.89200499;Chelsea Public Schools;Boston-Cambridge-Newton, MA-NH;285000;192.5254813137032843;733
2503780;30290981.3774098;Cohasset Public Schools;Boston-Cambridge-Newton, MA-NH;750000;290.6542056074766355;441
2503840;65409210.7551758;Concord Public Schools;Boston-Cambridge-Newton, MA-NH;805000;331.6953316953316953;729
2503870;105602854.514843;Concord-Carlisle;Boston-Cambridge-Newton, MA-NH;798000;310.6060606060606061;954
2503990;36638658.9235432;Danvers Public Schools;Boston-Cambridge-Newton, MA-NH;355000;211.2253641816623822;1068
2504050;27722359.8988766;Dedham Public Schools;Boston-Cambridge-Newton, MA-NH;389000;261.2704918032786885;940
2504260;39949549.573343;Dover;Boston-Cambridge-Newton, MA-NH;933500;273.3954822517031194;278
2504290;81854042.5280333;Dover - Sherborn Public Schools;Boston-Cambridge-Newton, MA-NH;817000;264.4719807656741261;493
